0.000000000000000000e+00 5.000000000000000000e+00 1.000000000000000000e+01 1.500000000000000000e+01 2.000000000000000000e+01 2.500000000000000000e+01 3.000000000000000000e+01 3.500000000000000000e+01 4.000000000000000000e+01 4.500000000000000000e+01 5.000000000000000000e+01 5.500000000000000000e+01 6.000000000000000000e+01 6.500000000000000000e+01 7.000000000000000000e+01 7.500000000000000000e+01 8.000000000000000000e+01 8.500000000000000000e+01 9.000000000000000000e+01 9.500000000000000000e+01 1.000000000000000000e+02
-2.426140909537291890e+00 3.031002046710791209e+00 2.442226386133147464e+00 1.002387769224049929e+00 2.235569803452003068e+00 7.569101340754367691e+00 4.040597478159101641e+00 5.505760241479340067e+00 -4.768242238954911727e-02 4.295980552624510729e+00 6.413215528437887336e+00 2.266613575648356527e+00 -7.682078434284713708e-01 5.872708563769850620e+00 8.556076657503476568e+00 1.396217319896111952e+01 5.723431864509691991e+00 3.316284409526474519e+00 8.904215670402754412e+00 1.021629097925610097e+01 9.070030255242253148e+00
