0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 2.920233930794485673e+02 4.933663072376206173e+02 6.861001155429975142e+02 8.721819802909490136e+02 1.053023360949607650e+03 1.230844502903561988e+03 1.721304422722412028e+03 1.878006859165252308e+03 2.030038422400740046e+03
1.491087600000000000e+09 1.491090266666666985e+09 1.491102014068547964e+09 1.491104680735213995e+09 1.491117363031639099e+09 1.491118696364973068e+09 1.491130090697613955e+09 1.491131424030947924e+09 1.491141701208597898e+09 1.491144367875263929e+09 1.491155346518513918e+09 1.491158013185179949e+09
