0.000000000000000000e+00 4.000000000000000000e+03 8.000000000000000000e+03 1.200000000000000000e+04 1.600000000000000000e+04 1.800000000000000000e+04 2.000000000000000000e+04 2.200000000000000000e+04 2.400000000000000000e+04 2.800000000000000000e+04 3.200000000000000000e+04 3.600000000000000000e+04 4.000000000000000000e+04
1.491087600000000000e+09 1.491096369827111006e+09 1.491099036493777990e+09 1.491111001925328016e+09 1.491113668591995001e+09 1.491124515633249998e+09 1.491125848966583014e+09 1.491136900709683895e+09 1.491138234043016911e+09 1.491149560142858982e+09 1.491152226809525967e+09 1.491164949764683962e+09 1.491167616431349993e+09
